,Currency,Name,Units per EUR,EUR per unit,Date,Rate,Change
148,XPD,Palladium Ounce,0.0005485630181978,1822.9446149781725,2022-12-01,,
149,BSD,Bahamian Dollar,1.0498124630053116,0.9525510843501392,2022-12-01,,
150,XDR,IMF Special Drawing Rights,0.7930397518306904,1.2609708374536748,2022-12-01,,
151,RWF,Rwandan Franc,1129.3211023499746,0.0008854877482756,2022-12-01,,
152,AWG,Aruban or Dutch Guilder,1.879164308779508,0.5321514437710274,2022-12-01,,
153,BTN,Bhutanese Ngultrum,85.23679174212334,0.0117320229863345,2022-12-01,,
154,DJF,Djiboutian Franc,186.66371477431352,0.0053572275747809,2022-12-01,,
155,KMF,Comorian Franc,491.96775,0.0020326535631654,2022-12-01,,
156,ERN,Eritrean Nakfa,15.747186945079676,0.0635034056233426,2022-12-01,,
157,FKP,Falkland Island Pound,0.8570724624755482,1.1667624895001565,2022-12-01,,
158,SHP,Saint Helenian Pound,0.8570724624755482,1.1667624895001565,2022-12-01,,
159,SPL,Seborgan Luigino,0.1749687431343436,5.715306528962061,2022-12-01,,
160,WST,Samoan Tala,2.8360119153492374,0.3526078274169931,2022-12-01,,
161,JEP,Jersey Pound,0.8570724624755482,1.1667624895001565,2022-12-01,,
162,TMT,Turkmenistani Manat,3.667557712918775,0.2726610126617922,2022-12-01,,
163,GGP,Guernsey Pound,0.8570724624755482,1.1667624895001565,2022-12-01,,
164,IMP,Isle of Man Pound,0.8570724624755482,1.1667624895001565,2022-12-01,,
165,TVD,Tuvaluan Dollar,1.542813920970548,0.6481663059994451,2022-12-01,,
166,ZMW,Zambian Kwacha,17.991292879782087,0.0555824423893271,2022-12-01,,
167,ADA,Cardano,3.334252432734125,0.2999173038557217,2022-12-01,,
168,BCH,Bitcoin Cash,0.0094685219643684,105.61310453343826,2022-12-01,,
169,BTC,Bitcoin,6.18601058096e-05,16165.507428590809,2022-12-01,,
170,CLF,CLF,0.0399778959668421,25.01382265913657,2022-12-01,,
171,CNH,Chinese Yuan Renminbi Offshore,7.398828169054237,0.1351565379207645,2022-12-01,,
172,DOGE,Dogecoin,10.207456831088235,0.097967595312709,2022-12-01,,
173,DOT,Polkadot,0.1949628672927876,5.129181848245178,2022-12-01,,
174,ETH,Ethereum,0.0008250135967204,1212.1012356343747,2022-12-01,,
175,LINK,Chainlink,0.1373021072002277,7.283209416019375,2022-12-01,,
176,LTC,Litecoin,0.0135693075107629,73.6957283344648,2022-12-01,,
177,LUNA,Terra,6.53758478882795e+40,1.5296168727461794e-41,2022-12-01,,
178,MXV,MXV,2.866837055370028,0.3488164763765857,2022-12-01,,
179,SLE,Sierra Leonean Leone,19.320470452073355,0.0517585740202659,2022-12-01,,
180,UNI,Uniswap,17.9108325537875,0.0558321338216372,2022-12-01,,
181,VED,VED,11.606105287591252,0.0861615481869836,2022-12-01,,
182,XBT,XBT,6.18601058096e-05,16165.507428590809,2022-12-01,,
183,XLM,Stellar Lumen,11.909915283029648,0.0839636534967543,2022-12-01,,
184,XRP,Ripple,2.645540246347771,0.3779946275172048,2022-12-01,,
185,ZWL,ZWL,700.3646203131902,0.0014278276928849,2022-12-01,,
0,USD,US Dollar,1.0521651771391447,0.950421114219934,2022-12-02,,
1,EUR,Euro,1.0,1.0,2022-12-02,,
2,GBP,British Pound,0.8560409158846558,1.168168461862098,2022-12-02,,
3,INR,Indian Rupee,85.65690682624304,0.0116744818024835,2022-12-02,,
4,AUD,Australian Dollar,1.5469302531815443,0.6464415560710106,2022-12-02,,
5,CAD,Canadian Dollar,1.4149693765325673,0.706729075968086,2022-12-02,,
6,SGD,Singapore Dollar,1.4221048939968577,0.7031830100728208,2022-12-02,,
7,CHF,Swiss Franc,0.98566203951875,1.014546528025215,2022-12-02,,
8,MYR,Malaysian Ringgit,4.619896828942642,0.2164550501940257,2022-12-02,,
9,JPY,Japanese Yen,141.90566966654615,0.0070469347866778,2022-12-02,,
10,CNY,Chinese Yuan Renminbi,7.390068146821811,0.1353167494713918,2022-12-02,,
11,NZD,New Zealand Dollar,1.6445249125282175,0.6080783528311807,2022-12-02,,
12,THB,Thai Baht,36.54699392442267,0.0273620315276257,2022-12-02,,
13,HUF,Hungarian Forint,410.1648806655401,0.0024380439358371,2022-12-02,,
14,AED,Emirati Dirham,3.8640766130435087,0.2587940406317042,2022-12-02,,
15,HKD,Hong Kong Dollar,8.190525273277506,0.1220922915972935,2022-12-02,,
16,MXN,Mexican Peso,20.35339328919377,0.0491318565799507,2022-12-02,,
17,ZAR,South African Rand,18.361890154973278,0.0544606242363971,2022-12-02,,
18,PHP,Philippine Peso,58.69069065641288,0.0170384772919814,2022-12-02,,
19,SEK,Swedish Krona,10.88367815319631,0.0918807030053825,2022-12-02,,
20,IDR,Indonesian Rupiah,16168.44484259819,6.18488673298e-05,2022-12-02,,
21,BRL,Brazilian Real,5.480334432923608,0.1824706160252573,2022-12-02,,
22,SAR,Saudi Arabian Riyal,3.9456194142717926,0.253445630458649,2022-12-02,,
23,TRY,Turkish Lira,19.607767123072044,0.0510001977136561,2022-12-02,,
24,KES,Kenyan Shilling,128.97223518913472,0.0077536068017548,2022-12-02,,
25,KRW,South Korean Won,1370.9854085655486,0.0007294023654462,2022-12-02,,
26,EGP,Egyptian Pound,25.839210389620053,0.0387008730112632,2022-12-02,,
27,IQD,Iraqi Dinar,1536.1830422315638,0.0006509640924998,2022-12-02,,
28,NOK,Norwegian Krone,10.287893921047466,0.0972016243241147,2022-12-02,,
29,KWD,Kuwaiti Dinar,0.322689905342935,3.098950365172599,2022-12-02,,
30,RUB,Russian Ruble,65.78943336024003,0.0152000093164558,2022-12-02,,
31,DKK,Danish Krone,7.437401707433752,0.134455558451346,2022-12-02,,
32,PKR,Pakistani Rupee,235.9071449857385,0.0042389559674441,2022-12-02,,
33,ILS,Israeli Shekel,3.5785292463379275,0.2794444117016357,2022-12-02,,
34,PLN,Polish Zloty,4.68183422221394,0.213591501223023,2022-12-02,,
35,QAR,Qatari Riyal,3.8298812447864874,0.261104701708773,2022-12-02,,
36,XAU,Gold Ounce,0.000586001105705,1706.481421731765,2022-12-02,,
37,OMR,Omani Rial,0.4050915112320858,2.468578018232226,2022-12-02,,
38,COP,Colombian Peso,5008.715580770477,0.0001996519834025,2022-12-02,,
39,CLP,Chilean Peso,927.2692447506726,0.0010784354227869,2022-12-02,,
40,TWD,Taiwan New Dollar,32.194423943789566,0.0310612794857261,2022-12-02,,
41,ARS,Argentine Peso,176.85896050266297,0.0056542229873896,2022-12-02,,
42,CZK,Czech Koruna,24.37592069849202,0.0410240914535738,2022-12-02,,
43,VND,Vietnamese Dong,25739.212608950267,3.88512273157e-05,2022-12-02,,
44,MAD,Moroccan Dirham,11.11867779863031,0.0899387515414097,2022-12-02,,
45,JOD,Jordanian Dinar,0.7459851105916535,1.3405093289420789,2022-12-02,,
46,BHD,Bahraini Dinar,0.3956141066043184,2.5277157293083348,2022-12-02,,
47,XOF,CFA Franc,655.957,0.0015244901723741,2022-12-02,,
48,LKR,Sri Lankan Rupee,387.478358785809,0.0025807892939713,2022-12-02,,
49,UAH,Ukrainian Hryvnia,38.81491493017482,0.0257632923271615,2022-12-02,,
50,NGN,Nigerian Naira,467.1942814622511,0.0021404371578995,2022-12-02,,
51,TND,Tunisian Dinar,3.3771607188619464,0.2961067249227586,2022-12-02,,
52,UGX,Ugandan Shilling,3927.137180259048,0.0002546384182927,2022-12-02,,
53,RON,Romanian Leu,4.9240885158918655,0.2030832704921181,2022-12-02,,
54,BDT,Bangladeshi Taka,107.76103963087564,0.0092797916893285,2022-12-02,,
55,PEN,Peruvian Sol,4.032585629851673,0.2479798550581013,2022-12-02,,
56,GEL,Georgian Lari,2.841636584194077,0.3519098837487737,2022-12-02,,
57,XAF,Central African CFA Franc BEAC,655.957,0.0015244901723741,2022-12-02,,
58,FJD,Fijian Dollar,2.3357410103602274,0.4281296580247893,2022-12-02,,
59,VEF,Venezuelan Bolívar,1181892.5975343552,8.461005696170561e-07,2022-12-02,,
60,VES,Venezuelan Bolívar,11.818925975343552,0.0846100569617056,2022-12-02,,
61,BYN,Belarusian Ruble,2.646812616684296,0.377812918714554,2022-12-02,,
62,HRK,Croatian Kuna,7.551275186710127,0.1324279641880819,2022-12-02,,
63,UZS,Uzbekistani Som,11868.585070268571,8.42560418179e-05,2022-12-02,,
64,BGN,Bulgarian Lev,1.95583,0.5112918811962185,2022-12-02,,
65,DZD,Algerian Dinar,145.60847144389078,0.0068677322829073,2022-12-02,,
66,IRR,Iranian Rial,44543.08278653729,2.24501749192e-05,2022-12-02,,
67,DOP,Dominican Peso,57.4230862836954,0.0174145986347643,2022-12-02,,
68,ISK,Icelandic Krona,148.6957659793352,0.0067251410516892,2022-12-02,,
69,CRC,Costa Rican Colon,639.614295385862,0.0015634422295029,2022-12-02,,
70,XAG,Silver Ounce,0.0454263995436719,22.013631061352807,2022-12-02,,
71,SYP,Syrian Pound,2643.734091500891,0.000378252867115,2022-12-02,,
72,JMD,Jamaican Dollar,161.89147337751965,0.0061769775710674,2022-12-02,,
73,LYD,Libyan Dinar,5.112970280577481,0.1955810312058093,2022-12-02,,
74,GHS,Ghanaian Cedi,14.70252351450604,0.068015534817092,2022-12-02,,
75,MUR,Mauritian Rupee,45.95934258987853,0.0217583617094694,2022-12-02,,
76,AOA,Angolan Kwanza,537.5598234826213,0.0018602580704812,2022-12-02,,
77,UYU,Uruguayan Peso,41.12928506155881,0.0243135760444968,2022-12-02,,
78,AFN,Afghan Afghani,92.85346692698892,0.0107696571070017,2022-12-02,,
79,LBP,Lebanese Pound,1586.1390045372605,0.00063046176731,2022-12-02,,
80,XPF,CFP Franc,119.331742243,0.0083800000000306,2022-12-02,,
81,TTD,Trinidadian Dollar,7.122570541710619,0.1403987498816447,2022-12-02,,
82,TZS,Tanzanian Shilling,2455.937287989985,0.0004071765207076,2022-12-02,,
83,ALL,Albanian Lek,116.74816245263575,0.0085654453054513,2022-12-02,,
84,XCD,East Caribbean Dollar,2.8422808999461573,0.3518301094092929,2022-12-02,,
85,GTQ,Guatemalan Quetzal,8.24986063629775,0.1212141688309495,2022-12-02,,
86,NPR,Nepalese Rupee,137.11529360210855,0.0072931324707065,2022-12-02,,
87,BOB,Bolivian Bolíviano,7.274875608426014,0.1374593950227499,2022-12-02,,
88,ZWD,Zimbabwean Dollar,380.7785776066564,0.0026261981603203,2022-12-02,,
89,BBD,Barbadian or Bajan Dollar,2.1043303542782894,0.4752105571099669,2022-12-02,,
90,CUC,Cuban Convertible Peso,1.0521651771391447,0.950421114219934,2022-12-02,,
91,LAK,Lao Kip,18189.26005913911,5.49774975314e-05,2022-12-02,,
92,BND,Bruneian Dollar,1.4221048939968577,0.7031830100728208,2022-12-02,,
93,BWP,Botswana Pula,13.58679013053914,0.0736009013455129,2022-12-02,,
94,HNL,Honduran Lempira,25.92980580892198,0.0385656571194188,2022-12-02,,
95,PYG,Paraguayan Guarani,7588.534535850094,0.0001317777490865,2022-12-02,,
96,ETB,Ethiopian Birr,56.19372449759323,0.0177955814272967,2022-12-02,,
97,NAD,Namibian Dollar,18.361890154973278,0.0544606242363971,2022-12-02,,
98,PGK,Papua New Guinean Kina,3.704804081626188,0.2699198062751701,2022-12-02,,
99,SDG,Sudanese Pound,598.7109706694945,0.0016702550128349,2022-12-02,,
100,MOP,Macau Pataca,8.43624103147583,0.1185362054342656,2022-12-02,,
101,BMD,Bermudian Dollar,1.0521651771391447,0.950421114219934,2022-12-02,,
102,NIO,Nicaraguan Cordoba,38.36683879625885,0.0260641749848181,2022-12-02,,
103,BAM,Bosnian Convertible Mark,1.95583,0.5112918811962185,2022-12-02,,
104,KZT,Kazakhstani Tenge,494.9011933520759,0.0020206053520032,2022-12-02,,
105,PAB,Panamanian Balboa,1.0521651771391447,0.950421114219934,2022-12-02,,
106,GYD,Guyanese Dollar,219.95082640986627,0.0045464707558613,2022-12-02,,
107,YER,Yemeni Rial,263.4205603601636,0.0037962108904207,2022-12-02,,
108,MGA,Malagasy Ariary,4588.525175051586,0.0002179349489978,2022-12-02,,
109,KYD,Caymanian Dollar,0.8627231882887204,1.159120345407174,2022-12-02,,
110,MZN,Mozambican Metical,67.18456156493289,0.0148843718959677,2022-12-02,,
111,RSD,Serbian Dinar,117.33909618377638,0.0085223086978086,2022-12-02,,
112,SCR,Seychellois Rupee,14.511754308862097,0.0689096561805292,2022-12-02,,
113,AMD,Armenian Dram,410.31495833912,0.0024371521916915,2022-12-02,,
114,AZN,Azerbaijan Manat,1.7886231314421,0.5590892695174625,2022-12-02,,
115,SBD,Solomon Islander Dollar,8.678339533530734,0.1152294164265264,2022-12-02,,
116,SLL,Sierra Leonean Leone,19402.93779540628,5.15385871224e-05,2022-12-02,,
117,TOP,Tongan Pa'anga,2.4688142507144573,0.4050527493960338,2022-12-02,,
118,BZD,Belizean Dollar,2.120761878954772,0.4715286567169224,2022-12-02,,
119,GMD,Gambian Dalasi,65.45185155566834,0.0152784065879248,2022-12-02,,
120,MWK,Malawian Kwacha,1077.8585229175703,0.0009277655450486,2022-12-02,,
121,BIF,Burundian Franc,2161.477618522441,0.0004626464745369,2022-12-02,,
122,HTG,Haitian Gourde,147.42455195487324,0.0067831306708403,2022-12-02,,
123,SOS,Somali Shilling,597.7719364314796,0.0016728788005166,2022-12-02,,
124,GNF,Guinean Franc,9053.614860077132,0.0001104531190529,2022-12-02,,
125,MNT,Mongolian Tughrik,3601.124896509177,0.0002776910073208,2022-12-02,,
126,MVR,Maldivian Rufiyaa,16.201645126751643,0.0617221271158958,2022-12-02,,
127,CDF,Congolese Franc,2154.320367423258,0.0004641835147277,2022-12-02,,
128,STN,Sao Tomean Dobra,24.506742834666984,0.0408050962441818,2022-12-02,,
129,TJS,Tajikistani Somoni,10.614812728074346,0.0942079738585658,2022-12-02,,
130,KPW,North Korean Won,946.8509455590312,0.0010561324405813,2022-12-02,,
131,KGS,Kyrgyzstani Som,88.85746685923125,0.0112539782569337,2022-12-02,,
132,LRD,Liberian Dollar,162.14730429398685,0.0061672317301489,2022-12-02,,
133,LSL,Basotho Loti,18.361890154973278,0.0544606242363971,2022-12-02,,
134,MMK,Burmese Kyat,2209.7126923942224,0.0004525475205179,2022-12-02,,
135,GIP,Gibraltar Pound,0.8560409158846558,1.168168461862098,2022-12-02,,
136,XPT,Platinum Ounce,0.0010310305775692,969.903339198331,2022-12-02,,
137,MDL,Moldovan Leu,20.431248765946915,0.0489446343420141,2022-12-02,,
138,CUP,Cuban Peso,25.260335778714737,0.0395877556323948,2022-12-02,,
139,KHR,Cambodian Riel,4323.151461949745,0.000231312737664,2022-12-02,,
140,MKD,Macedonian Denar,61.96551165259734,0.0161380092462785,2022-12-02,,
141,VUV,Ni-Vanuatu Vatu,124.03152771474625,0.008062466200528,2022-12-02,,
142,ANG,Dutch Guilder,1.882986366205912,0.5310712907682552,2022-12-02,,
143,MRU,Mauritanian Ouguiya,39.74924950417205,0.0251577076919412,2022-12-02,,
144,SZL,Swazi Lilangeni,18.361890154973278,0.0544606242363971,2022-12-02,,
145,CVE,Cape Verdean Escudo,110.27,0.0090686496780629,2022-12-02,,
146,SRD,Surinamese Dollar,33.21014447687741,0.0301112812290308,2022-12-02,,
147,SVC,Salvadoran Colon,9.206445299967516,0.1086195559108496,2022-12-02,,
148,XPD,Palladium Ounce,0.0005534930900567,1806.7072886084763,2022-12-02,,
149,BSD,Bahamian Dollar,1.0521651771391447,0.950421114219934,2022-12-02,,
150,XDR,IMF Special Drawing Rights,0.7945191387480942,1.2586229220049718,2022-12-02,,
151,RWF,Rwandan Franc,1132.6919586370552,0.0008828525640839,2022-12-02,,
152,AWG,Aruban or Dutch Guilder,1.883375667079069,0.5309615163239855,2022-12-02,,
153,BTN,Bhutanese Ngultrum,85.65690682624304,0.0116744818024835,2022-12-02,,
154,DJF,Djiboutian Franc,187.23430691033465,0.0053409015500503,2022-12-02,,
155,KMF,Comorian Franc,491.96775,0.0020326535631654,2022-12-02,,
156,ERN,Eritrean Nakfa,15.78247765708717,0.0633614076146622,2022-12-02,,
157,FKP,Falkland Island Pound,0.8560409158846558,1.168168461862098,2022-12-02,,
158,SHP,Saint Helenian Pound,0.8560409158846558,1.168168461862098,2022-12-02,,
159,SPL,Seborgan Luigino,0.1753608621550806,5.702526708129711,2022-12-02,,
160,WST,Samoan Tala,2.836235793631384,0.3525799943169205,2022-12-02,,
161,JEP,Jersey Pound,0.8560409158846558,1.168168461862098,2022-12-02,,
162,TMT,Turkmenistani Manat,3.687209031995135,0.2712078407604962,2022-12-02,,
163,GGP,Guernsey Pound,0.8560409158846558,1.168168461862098,2022-12-02,,
164,IMP,Isle of Man Pound,0.8560409158846558,1.168168461862098,2022-12-02,,
165,TVD,Tuvaluan Dollar,1.5469302531815443,0.6464415560710106,2022-12-02,,
166,ZMW,Zambian Kwacha,18.07414796649279,0.0553276426559013,2022-12-02,,
167,ADA,Cardano,3.3370007681837244,0.2996702936164692,2022-12-02,,
168,BCH,Bitcoin Cash,0.009528399397974,104.94942101321077,2022-12-02,,
169,BTC,Bitcoin,6.20964118216e-05,16103.99008034251,2022-12-02,,
170,CLF,CLF,0.0400674896459006,24.95789002100141,2022-12-02,,
171,CNH,Chinese Yuan Renminbi Offshore,7.395538281952526,0.1352166619758184,2022-12-02,,
172,DOGE,Dogecoin,10.73149247795093,0.0931836836353017,2022-12-02,,
173,DOT,Polkadot,0.1870759491379605,5.345422565583472,2022-12-02,,
174,ETH,Ethereum,0.0008228506974041,1215.2872971423385,2022-12-02,,
175,LINK,Chainlink,0.1387888672093699,7.205188860655879,2022-12-02,,
176,LTC,Litecoin,0.0137430244388233,72.76418698456607,2022-12-02,,
177,LUNA,Terra,6.305257123676518e+40,1.5859781455144092e-41,2022-12-02,,
178,MXV,MXV,2.857996236957137,0.3498954921874509,2022-12-02,,
179,SLE,Sierra Leonean Leone,19.40293779540628,0.0515385871224487,2022-12-02,,
180,UNI,Uniswap,17.49395171051332,0.0571626134876679,2022-12-02,,
181,VED,VED,11.818925975343552,0.0846100569617056,2022-12-02,,
182,XBT,XBT,6.20964118216e-05,16103.99008034251,2022-12-02,,
183,XLM,Stellar Lumen,12.006495592548385,0.0832882494556223,2022-12-02,,
184,XRP,Ripple,2.6994657331972056,0.370443672502416,2022-12-02,,
185,ZWL,ZWL,702.5778503968828,0.0014233298123974,2022-12-02,,
0,USD,US Dollar,1.0530341175726317,0.9496368477643616,2022-12-03,,
1,EUR,Euro,1.0,1.0,2022-12-03,,
2,GBP,British Pound,0.8563136518436786,1.1677964001239018,2022-12-03,,
3,INR,Indian Rupee,85.68916855049373,0.0116700863938332,2022-12-03,,
4,AUD,Australian Dollar,1.5494946955519338,0.6453716833433867,2022-12-03,,
5,CAD,Canadian Dollar,1.4195088652167032,0.7044690065020054,2022-12-03,,
6,SGD,Singapore Dollar,1.4239390138482833,0.7022772676881984,2022-12-03,,
7,CHF,Swiss Franc,0.986206938356688,1.013985971003505,2022-12-03,,
8,MYR,Malaysian Ringgit,4.618669155960814,0.2165125853860757,2022-12-03,,
9,JPY,Japanese Yen,141.40283627908173,0.0070719939310576,2022-12-03,,
10,CNY,Chinese Yuan Renminbi,7.399327809691819,0.1351474114567779,2022-12-03,,
11,NZD,New Zealand Dollar,1.6422802973547554,0.6089094545009853,2022-12-03,,
12,THB,Thai Baht,36.55353274989975,0.0273571369104602,2022-12-03,,
13,HUF,Hungarian Forint,409.5213257761593,0.0024418752750048,2022-12-03,,
14,AED,Emirati Dirham,3.8672677967854896,0.2585804895205886,2022-12-03,,
15,HKD,Hong Kong Dollar,8.202707593404163,0.1219109652042338,2022-12-03,,
16,MXN,Mexican Peso,20.404902860620563,0.0490078294824868,2022-12-03,,
17,ZAR,South African Rand,18.45403480217937,0.0541886915636413,2022-12-03,,
18,PHP,Philippine Peso,58.71513377488407,0.0170313841714818,2022-12-03,,
19,SEK,Swedish Krona,10.870856672867154,0.0919890704194385,2022-12-03,,
20,IDR,Indonesian Rupiah,16271.791183558857,6.14560492277e-05,2022-12-03,,
21,BRL,Brazilian Real,5.490781931417151,0.1821234229460472,2022-12-03,,
22,SAR,Saudi Arabian Riyal,3.948877940897369,0.2532364927371631,2022-12-03,,
23,TRY,Turkish Lira,19.62532102886096,0.0509545804896338,2022-12-03,,
24,KES,Kenyan Shilling,129.00683243473586,0.0077515274278662,2022-12-03,,
25,KRW,South Korean Won,1368.8097412166555,0.0007305617208065,2022-12-03,,
26,EGP,Egyptian Pound,25.866421586715244,0.0386601601094134,2022-12-03,,
27,IQD,Iraqi Dinar,1537.0466996891712,0.000650598319623,2022-12-03,,
28,NOK,Norwegian Krone,10.282679581506097,0.0972509151990449,2022-12-03,,
29,KWD,Kuwaiti Dinar,0.3241291904726623,3.0851895768528195,2022-12-03,,
30,RUB,Russian Ruble,65.88866484246148,0.0151771173750595,2022-12-03,,
31,DKK,Danish Krone,7.428951682105963,0.1346084942790366,2022-12-03,,
32,PKR,Pakistani Rupee,235.7624055233771,0.0042415583510019,2022-12-03,,
33,ILS,Israeli Shekel,3.58439919924131,0.2789867825580545,2022-12-03,,
34,PLN,Polish Zloty,4.670113006884515,0.2141275807514369,2022-12-03,,
35,QAR,Qatari Riyal,3.8330441879643793,0.2608892438913081,2022-12-03,,
36,XAU,Gold Ounce,0.0005856765573452,1707.4270558698568,2022-12-03,,
37,OMR,Omani Rial,0.4054208260489261,2.466572844186648,2022-12-03,,
38,COP,Colombian Peso,5022.284442806568,0.0001991125774312,2022-12-03,,
39,CLP,Chilean Peso,930.322834244834,0.0010748956847992,2022-12-03,,
40,TWD,Taiwan New Dollar,32.16760548845144,0.0310871755859792,2022-12-03,,
41,ARS,Argentine Peso,176.92476419548174,0.005652120010148,2022-12-03,,
42,CZK,Czech Koruna,24.34329845098755,0.0410790674901096,2022-12-03,,
43,VND,Vietnamese Dong,25646.97103896792,3.8990959146e-05,2022-12-03,,
44,MAD,Moroccan Dirham,11.116164872777391,0.0899590831410679,2022-12-03,,
45,JOD,Jordanian Dinar,0.7466011893589958,1.3394031703305522,2022-12-03,,
46,BHD,Bahraini Dinar,0.3959408282073095,2.525629914266919,2022-12-03,,
47,XOF,CFA Franc,655.957,0.0015244901723741,2022-12-03,,
48,LKR,Sri Lankan Rupee,386.632260634042,0.0025864370406134,2022-12-03,,
49,UAH,Ukrainian Hryvnia,38.59565659579858,0.0259096511939858,2022-12-03,,
50,NGN,Nigerian Naira,467.7512675149846,0.0021378883809608,2022-12-03,,
51,TND,Tunisian Dinar,3.392524007682736,0.2947657843350238,2022-12-03,,
52,UGX,Ugandan Shilling,3942.287330179618,0.0002536598467454,2022-12-03,,
53,RON,Romanian Leu,4.925052039513778,0.2030435398401849,2022-12-03,,
54,BDT,Bangladeshi Taka,107.58794633595446,0.0092947215190575,2022-12-03,,
55,PEN,Peruvian Sol,4.028146985466213,0.2482531058593586,2022-12-03,,
56,GEL,Georgian Lari,2.8547125254693952,0.3502979690872977,2022-12-03,,
57,XAF,Central African CFA Franc BEAC,655.957,0.0015244901723741,2022-12-03,,
58,FJD,Fijian Dollar,2.341885167934836,0.4270064193121128,2022-12-03,,
59,VEF,Venezuelan Bolívar,1182833.9293266316,8.454272194992615e-07,2022-12-03,,
60,VES,Venezuelan Bolívar,11.828339293266314,0.0845427219499261,2022-12-03,,
61,BYN,Belarusian Ruble,2.658717044721294,0.37612125817805,2022-12-03,,
62,HRK,Croatian Kuna,7.546655950898484,0.1325090220763201,2022-12-03,,
63,UZS,Uzbekistani Som,11862.417572719934,8.42998481439e-05,2022-12-03,,
64,BGN,Bulgarian Lev,1.95583,0.5112918811962185,2022-12-03,,
65,DZD,Algerian Dinar,145.81870149749267,0.0068578309210714,2022-12-03,,
66,IRR,Iranian Rial,44277.18830891712,2.25849932706e-05,2022-12-03,,
67,DOP,Dominican Peso,57.50752210022179,0.0173890295300367,2022-12-03,,
68,ISK,Icelandic Krona,148.5827564317154,0.0067302560809576,2022-12-03,,
69,CRC,Costa Rican Colon,637.4067193882385,0.0015688570101045,2022-12-03,,
70,XAG,Silver Ounce,0.0455188412286993,21.96892480139644,2022-12-03,,
71,SYP,Syrian Pound,2645.7785912502345,0.00037796057588,2022-12-03,,
72,JMD,Jamaican Dollar,161.390984849534,0.0061961329558296,2022-12-03,,
73,LYD,Libyan Dinar,5.116778663555024,0.1954354615966957,2022-12-03,,
74,GHS,Ghanaian Cedi,14.556172448644944,0.0686993784614781,2022-12-03,,
75,MUR,Mauritian Rupee,46.7398945426494,0.021394999064183,2022-12-03,,
76,AOA,Angolan Kwanza,533.146525803064,0.0018756569753384,2022-12-03,,
77,UYU,Uruguayan Peso,41.209354770292414,0.0242663348061177,2022-12-03,,
78,AFN,Afghan Afghani,92.884083839146,0.0107661071592391,2022-12-03,,
79,LBP,Lebanese Pound,1587.4489322407424,0.0006299415242217,2022-12-03,,
80,XPF,CFP Franc,119.331742243,0.0083800000000306,2022-12-03,,
81,TTD,Trinidadian Dollar,7.080845024900559,0.1412260819836321,2022-12-03,,
82,TZS,Tanzanian Shilling,2456.291189347114,0.0004071178548931,2022-12-03,,
83,ALL,Albanian Lek,117.27504166075153,0.0085269635025392,2022-12-03,,
84,XCD,East Caribbean Dollar,2.843470986457393,0.3516828568895911,2022-12-03,,
85,GTQ,Guatemalan Quetzal,8.274967325542754,0.1208463986212066,2022-12-03,,
86,NPR,Nepalese Rupee,137.16693655720283,0.0072903866274141,2022-12-03,,
87,BOB,Bolivian Bolíviano,7.297826129208004,0.137027106743159,2022-12-03,,
88,ZWD,Zimbabwean Dollar,381.0930471495354,0.0026240310797578,2022-12-03,,
89,BBD,Barbadian or Bajan Dollar,2.1060682351452638,0.4748184238821807,2022-12-03,,
90,CUC,Cuban Convertible Peso,1.0530341175726317,0.9496368477643616,2022-12-03,,
91,LAK,Lao Kip,18231.454384051416,5.4850259279e-05,2022-12-03,,
92,BND,Bruneian Dollar,1.4239390138482833,0.7022772676881984,2022-12-03,,
93,BWP,Botswana Pula,13.580606578709515,0.073634413470729,2022-12-03,,
94,HNL,Honduran Lempira,25.94453592899507,0.0385437613043762,2022-12-03,,
95,PYG,Paraguayan Guarani,7591.273116747845,0.000131730209758,2022-12-03,,
96,ETB,Ethiopian Birr,56.28948873166922,0.0177653061438695,2022-12-03,,
97,NAD,Namibian Dollar,18.45403480217937,0.0541886915636413,2022-12-03,,
98,PGK,Papua New Guinean Kina,3.707847315077996,0.2696982683007174,2022-12-03,,
99,SDG,Sudanese Pound,596.1712237961855,0.0016773704601714,2022-12-03,,
100,MOP,Macau Pataca,8.448788821206287,0.11836016039246,2022-12-03,,
101,BMD,Bermudian Dollar,1.0530341175726317,0.9496368477643616,2022-12-03,,
102,NIO,Nicaraguan Cordoba,38.33788084531758,0.0260838621736739,2022-12-03,,
103,BAM,Bosnian Convertible Mark,1.95583,0.5112918811962185,2022-12-03,,
104,KZT,Kazakhstani Tenge,494.8166802219292,0.0020209504650318,2022-12-03,,
105,PAB,Panamanian Balboa,1.0530341175726317,0.9496368477643616,2022-12-03,,
106,GYD,Guyanese Dollar,220.4603347132463,0.0045359633573118,2022-12-03,,
107,YER,Yemeni Rial,263.5370166249053,0.0037945333555297,2022-12-03,,
108,MGA,Malagasy Ariary,4597.394765269965,0.0002175144948513,2022-12-03,,
109,KYD,Caymanian Dollar,0.8634914254829466,1.158089090972391,2022-12-03,,
110,MZN,Mozambican Metical,67.14633460412807,0.0148928456913643,2022-12-03,,
111,RSD,Serbian Dinar,117.20345444761196,0.0085321717240594,2022-12-03,,
112,SCR,Seychellois Rupee,15.232161956494693,0.0656505624648784,2022-12-03,,
113,AMD,Armenian Dram,410.085142541971,0.0024385179960467,2022-12-03,,
